loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,application_type,pub_rec_bankruptcies,tax_liens,disbursement_method,target,openness,conscientiousness,extraversion,agreeableness,neuroticism,desc_length
10000,10000, 36 months,13.11,337.47,B,B4,"PRS, Inc",6 years,RENT,70000.0,Not Verified,Nov-2012,  Borrower added on 11/05/12 > Use of fund: Consolidate and pay off my credit card accounts<br>Credit worthiness: no missed nor late payments since i opened my first credit card account in almost 7 years. No missed nor late payment in my installment accounts. Consitently paying much more than the minimum payment required.<br>,debt_consolidation,CCard Cons,220xx,VA,13.04,0.0,Mar-2006,1.0,20.0,0.0,14994,16.0,34.0,0.0,Individual,0.0,0.0,Cash,0,0.6408130984938567,0.593378582162785,0.6476036398170262,0.5784760566719125,0.7166735131137828,327
10000,10000, 36 months,15.58,349.51,D,D3,Delaware Flooring Re:Source,2 years,RENT,50000.0,Source Verified,Sep-2010,  Borrower added on 08/31/10 > If I receive this loan I will be able to fully pay off my credit cards and be able to have one much lower monthly payment.  I have very few expenses as I live at home in order to pay down my debt and save money for a future house.  If you have any questions please feel free to ask.<br/>,credit_card,Credit Card to be Debt Free,198xx,DE,14.78,2.0,May-2003,1.0,7.0,0.0,9526,73.2,18.0,0.0,Individual,0.0,0.0,Cash,0,0.6350467339598372,0.6065949926303796,0.5378295840716018,0.6188641620564905,0.5262323838425632,318
35000,21800, 60 months,12.42,489.57,B,B4,State of Ca.,10+ years,RENT,90000.0,Verified,Dec-2011,"  Borrower added on 12/07/11 > Would like to replace the debt i have with this loan!<br><br>  Borrower added on 12/21/11 > im going to pay off my credit card debt with this loan<br><br> Borrower added on 12/21/11 > i am going to replace my debt with this loan, it will be paid back!<br>",debt_consolidation,pay off debt loan,934xx,CA,26.33,0.0,Sep-1999,0.0,13.0,0.0,35683,59.3,25.0,0.0,Individual,0.0,0.0,Cash,0,0.6939298441758034,0.6824487496467422,0.7263871946936797,0.677600700870142,0.7559085973090616,286
24250,14750, 60 months,9.99,313.33,B,B4,MARITEC INDUSTRIES INC,7 years,MORTGAGE,55000.0,Verified,Nov-2010,"  Borrower added on 11/13/10 > I have been employed for the same company for seven years.  I always make my monthly payments.  I live in FL my parents live in PA, I am doing some remodeling so when they retire they can spend some of the winter months with me.<br/>",major_purchase,REMODEL,347xx,FL,15.51,1.0,Nov-1990,0.0,15.0,0.0,14611,30.1,47.0,0.0,Individual,0.0,0.0,Cash,0,0.5181576173081224,0.4701592308677561,0.4865525366522358,0.5174469356478693,0.5193179776183601,264
13600,13600, 36 months,16.24,479.75,C,C5,Assistant Administrator,10+ years,MORTGAGE,38000.0,Verified,Jan-2014,  Borrower added on 01/27/14 > I'm wanting to pay off all of our credit cards. They all have a interest rate higher than the one being offered except one. I took the time to do the math and it is in my best interest to have them all paid off in 3 years versus the 7 or 8 it will take otherwise<br>,debt_consolidation,Debt consolidation,840xx,UT,9.73,0.0,Nov-1992,1.0,8.0,1.0,7742,51.3,18.0,0.0,Individual,1.0,0.0,Cash,0,0.6105340861850369,0.6484326707102136,0.6092107676032511,0.6544385971145452,0.5743861152835417,297
6650,6650, 36 months,22.9,257.08,E,E4,WAREHOUSE LEADER,< 1 year,RENT,25000.0,Source Verified,Dec-2013,"  Borrower added on 12/09/13 > Wedding my son, i really need it and also for cover everything he need so please help me to got a loan from you . I appreciate it for everything you've done for me and so fast to apply online that make me more comfortable to fill it out all the information. thank you so much and i can't wait .<br>",other,Other,917xx,CA,19.06,2.0,Jun-1999,0.0,8.0,1.0,4515,27.9,32.0,0.0,Individual,0.0,0.0,Cash,0,0.6532708426907229,0.5881408677761145,0.6934390709680738,0.7330660317053209,0.7471872204027878,329
15000,15000, 36 months,13.16,506.56,C,C3,Hoboken Fire Dept,1 year,RENT,68004.0,Verified,May-2009," I intend to pay off  my credit cards. I have a full time job as a fire fighter; and a part time job working at a big box home improvement store with an average of 30hrs a week. I've more than doubled monthly payments and also made an extra payment per month in the past. Its just that my payments were spread over three cards so it doesnt feel like I was redusing the debt as fast as i'd like.  Considering this economy, I believe I have one of the few careers where the thought of getting laid off is close to nill and it also provideds substancial pay increases over the span of my career.  In the past I received a loan of 5K and change that was paid off earlier than the 18 months while I only had one job. ",debt_consolidation,My loan,070xx,NJ,7.01,0.0,Aug-1996,1.0,5.0,0.0,14380,48.9,13.0,0.0,Individual,0.0,0.0,Cash,0,0.397663177681578,0.4993224430914217,0.462719200688832,0.4313413277252883,0.3924492780081025,712
20000,20000, 36 months,12.84,672.36,C,C2,Pape and Sons Construction,3 years,MORTGAGE,70000.0,Verified,Mar-2009,"The business will be done under the name of For Fit. The owners of the business will be Bradley and Esther Appleman. Esther M Appleman is currently a certified personal trainer. Bradley is currently studying to receive his Bachelors in business management. The business will consist of 24 hour access to a gym. The gym will currently consist solely on the use of the gym and will offer Yoga and Pilates in the near future. Esther is registered to become a certified Yoga instructor mid-2009. According to City-Data.com (2009) the population of Belfair is over 6 thousand residents. Grapeview/Allyn also has a population of more than 2 thousand residents. The location, which is along highway 3 across from the Safeway store and next to the Kitsap bank, is the main thoroughfare to Bremerton for north-Mason Residents. The current facility has 72 individuals on a monthly payment plan to use the services. The only facility in the area is the one in place and has not allowed new members in several months. We will use advertising on the building, which is highly visible from the main thoroughfare of highway 3. The organization will also be referred clients from the sole local Physical therapy in Belfair, Belfair Physical therapy. Once the completion of the physical therapy is complete, Belfair Physical Therapy will recommend a membership at the establishment. We will also receive referrals from Abel Wellness, which is also located in the building to be used. 	The monthly price will be approximately $30 a month for the gym and $50 a month for access to the yoga and Pilates along with the gym. The current expected fixed cost is $5100 a month and will need approximately 170 members to break even. There are currently 72 members, therefore, only 100 more are needed to break even. 	Our Plan is for either Esther or Bradley to occupy the business during business hours and use an access control system for the after business hours. We will be purchasing much of the equipment from the current establishment. The additional equipment will depend on the number of members and will be increased as needed.    ",small_business,Form Fit 24 Hour Fitness Center,985xx,WA,16.87,0.0,Jul-1995,4.0,19.0,0.0,4304,4.1,23.0,0.0,Individual,0.0,0.0,Cash,0,0.2912053869917789,0.4657813800695414,0.4755173241495865,0.3543687808985317,0.4900245034721923,2114
20000,20000, 36 months,14.26,686.12,C,C5,GBH CPAs,1 year,MORTGAGE,70000.0,Source Verified,Sep-2009,In April several of the credit card companies that I have balances on raised my interest rates up between 4-6%. I called all of the companies and they said the rate increase was due to the upcoming credit legislation that would put restriction on future rate hikes.  I am now paying as much as 24% on some of my credit cards. While I can easily make the monthly payment the portion that is being applied to the balance has been greatly reduced with the increase in the rate.  I would like to pay off some of these high rate credit cards with a lower rate loan. I work as an accountant for a public accounting firm and have been employed at my position for 3 years. I would like to be out of consumer debt in the next 3 years and by paying lower interest rates I can easily meet this goal.,credit_card,Credit Card interest is too high,773xx,TX,13.68,0.0,May-1996,1.0,14.0,0.0,27561,80.8,34.0,0.0,Individual,0.0,0.0,Cash,0,0.6771362018690346,0.7525117601542624,0.6386064294883785,0.6522558882794995,0.6457995799587177,788
4000,4000, 36 months,12.12,133.09,B,B3,,,RENT,47800.0,Source Verified,Jan-2013,"  Borrower added on 01/02/13 > I want to change my car<br><br> Borrower added on 01/02/13 > I want to change as the one am having now is giving me too much problems and i dont want to credit one<br><br> Borrower added on 01/02/13 > car loan. i want to change my car as the one am having now is not good anymore,if i have this loan now, i will be ablt to get a new car wtihout credit one and apert from i will be able to pay off my small deptsso yhat i will not have any other dept to be paying unless u guys as i will now be two ac<br><br> Borrower added on 01/02/13 > i want to change my car as the one am having now is giving me so much problem,so if i have this loan i will be able to get another car without cerditing one and i will also pay off my small depts so that i will notb have any other dept to pay unless u guys as i will be having two accounts with you .<br>",debt_consolidation,car loan,207xx,MD,14.41,0.0,Dec-2006,2.0,16.0,0.0,3359,10.8,25.0,0.0,Individual,0.0,0.0,Cash,0,0.5608156470700919,0.5087798407859954,0.5784155734532234,0.5782537624499364,0.7564108646366283,873
16900,16900, 36 months,14.09,578.35,B,B5,Purdue University Chemical Engineering,4 years,RENT,48000.0,Verified,Jan-2013,"  Borrower added on 01/06/13 > Most of my credit card debt was led from my relocation after my PhD degree. I never missed any single minimum payment of credit cards. I already had some on-site inteviews (Shell, UOP, etc.) to get a better position and will pay the refinanced amount much eariler than contract term.<br><br>  Borrower added on 01/08/13 > I plan to use this funds to pay-off the balance from 4 credit cards. I found that current method of paying minimum payments is not efficient to reduce my debt. My total monthly payment is $ 600 and $ 400 of them is interest. I am sure $578/Mo for 3 year will be better option and I can handle it.<br>",credit_card,Credit Card Refinancing,479xx,IN,29.23,0.0,Dec-2004,3.0,7.0,0.0,20484,89.8,10.0,0.0,Individual,0.0,0.0,Cash,0,0.4679906461839969,0.3542331162601451,0.394264177026583,0.4990454991585966,0.5020885647183949,653
12000,12000, 36 months,14.09,410.66,B,B5,National Grid,5 years,RENT,62390.0,Source Verified,Jul-2012,  Borrower added on 07/16/12 > The reason for my loan request is to payoff my credit card debt. I have a very good credit score and pay my monthly bills in a timely manner. I work in the utility industry which is a industry with strong stability. I have a monthly budget of $2300.<br>,debt_consolidation,Debt consolidation,112xx,NY,9.4,0.0,Sep-2003,0.0,9.0,0.0,11124,91.9,13.0,0.0,Individual,0.0,0.0,Cash,0,0.4872164316635578,0.3634193353264601,0.4938101030721942,0.4334663764352481,0.4994884928322596,284
6400,6400, 36 months,10.99,209.5,B,B3,"College Summit, Inc.",1 year,RENT,80000.0,Source Verified,Jul-2011,"  Borrower added on 07/10/11 > I plan to use this loan to payoff higher-interest credit card debt. I have an impeccable record for paying all bills on time. I've created a solid three-year, get-out-of-debt plan and getting a lower-interest loan to payoff this debt will help me meet my goals.<br/>",credit_card,RWChaserefi,200xx,DC,18.09,0.0,Apr-1998,0.0,6.0,0.0,17274,94.4,17.0,0.0,Individual,0.0,0.0,Cash,0,0.6138308151409597,0.613734486822151,0.638574545819059,0.6142979926883035,0.6076233055690101,297
12000,12000, 60 months,12.98,272.92,C,C3,CenturyLink,3 years,MORTGAGE,70000.0,Not Verified,Dec-2010,  Borrower added on 12/23/10 > This loan is for consolidating my current credit card debt. I have been working in the Telecom field since year 2000 and have accumulated debt over the years that I would now like to consolidate into one monthly payment. My car payments will end in June of 2011 making this loan similar to a car payment for me...<br/>,debt_consolidation,JH Debt Consolidation,890xx,NV,11.79,0.0,Apr-1998,0.0,10.0,0.0,14568,67.5,29.0,0.0,Individual,0.0,0.0,Cash,0,0.7080796939337219,0.6580960216765813,0.7136074468482752,0.6735096770150673,0.797005279020059,349
18000,18000, 60 months,15.27,430.78,C,C4,SunTrust Bank,8 years,RENT,50000.0,Verified,Dec-2011,  Borrower added on 11/18/11 > Pay off Citi and Capitol One<br> Borrower added on 11/22/11 > I am a good borrow because I am dependable. I have never been late on any credit for the pat 10-12 years...not even one day past due.<br><br> Borrower added on 11/22/11 > My job is very stable and have kept professional employment with the same company for over 8 years<br> Borrower added on 11/23/11 > My payment for the loan I'm requesting will be $150 less per month than my current minimum payments due on my credit cards now.  <br> Borrower added on 11/26/11 > Help me pay off these credit cards. Invest in a reliable and trustworth borrower<br>,credit_card,Credit card refinance,347xx,FL,22.08,0.0,May-1992,3.0,9.0,0.0,12984,71.3,15.0,0.0,Individual,0.0,0.0,Cash,1,0.6273179977204622,0.6167087124963455,0.5646888171101626,0.6115471447932179,0.755870305425343,643
