Unnamed: 0,id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,target,openness_truth,conscientiousness_truth,extraversion_truth,agreeableness_truth,neuroticism_truth
6888,885250,19500,19500,19500.0, 60 months, 13.49%,448.6,C,C1,excalibur,10+ years,MORTGAGE,57600.0,Source Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=885250,home_improvement,home improvement,891xx,NV,16.9,0,Apr-1999,750,754,2,,,6,0,56997,27.1%,27,f,0.0,0.0,1345.8,1345.8,694.98,648.99,0.0,1.83,0.0,Jan-2012,448.6,,Feb-2017,614,610,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
3715,1014541,35000,35000,35000.0, 36 months, 14.27%,1200.82,C,C2,apa logistics,10+ years,RENT,70000.0,Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1014541,debt_consolidation,bills,073xx,NJ,16.63,0,Nov-1999,725,729,0,,,5,0,12782,90%,13,f,0.0,0.0,19289.76,19289.76,12759.8,5234.04,0.0,1295.92,13.01,Mar-2013,1200.82,,Oct-2016,584,580,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.65,0.45
623,1057749,7650,7650,7650.0, 36 months, 11.71%,253.04,B,B3,may trucking,5 years,RENT,57000.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1057749,debt_consolidation,Debt Consolidation,924xx,CA,23.96,0,Apr-2006,705,709,1,,,10,0,24086,63.4%,18,f,0.0,0.0,3104.81,3104.81,2056.23,720.94,0.0,327.64,3.15,Nov-2012,253.04,,Oct-2016,509,505,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
728,1060553,6000,6000,6000.0, 36 months, 14.27%,205.86,C,C2,Safco capital Corporation,7 years,RENT,30000.0,Not Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1060553,credit_card,Payment,908xx,CA,15.68,0,May-2007,690,694,0,,,5,0,13470,96.9%,12,f,0.0,0.0,6528.97,6528.97,4997.41,1372.03,0.0,159.53,1.4731000013,Jul-2014,205.86,,Oct-2016,604,600,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.4,0.6
6992,843015,7200,7200,7200.0, 36 months,  6.03%,219.14,A,A1,the home depot,7 years,RENT,43108.0,Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=843015,medical,Fix my smile,921xx,CA,5.26,0,Sep-2001,760,764,0,,,7,0,2074,10.6%,15,f,0.0,0.0,7850.7992094851,7850.8,7200.0,650.8,0.0,0.0,0.0,Feb-2014,1939.26,,Feb-2020,784,780,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
8733,861878,10000,10000,10000.0, 36 months,  8.49%,315.63,A,A5,Arthur Hudson DDS,10+ years,RENT,38400.0,Not Verified,Aug-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=861878,debt_consolidation,Debt pay off,910xx,CA,14.19,1,Sep-1995,715,719,0,23.0,90.0,7,1,15721,46.9%,14,f,0.0,0.0,8522.01,8522.01,7245.81,1262.7,0.0,13.5,0.0,Dec-2013,315.63,,May-2020,659,655,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
6483,968180,15000,15000,14750.0, 60 months, 11.71%,331.48,B,B3,KNBT,8 years,MORTGAGE,48996.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=968180,debt_consolidation,Debt Consolidation,182xx,PA,17.29,0,Feb-1996,730,734,0,,,9,0,13504,79.9%,28,f,0.0,0.0,17344.26,17055.06,12147.88,4760.42,0.0,435.96,78.4728,Feb-2016,331.48,,Oct-2016,499,0,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
5546,984775,20000,20000,20000.0, 60 months, 17.58%,503.32,D,D4,TDC Companies,4 years,RENT,51000.0,Source Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=984775,debt_consolidation,Debt Consolidation,435xx,OH,18.45,0,Nov-2000,700,704,0,,,10,0,11805,92.2%,14,f,0.0,0.0,30109.039999999983,30109.04,20000.0,10109.04,0.0,0.0,0.0,May-2016,2929.76,,May-2020,729,725,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.4,0.5,0.6
2495,1035518,14400,14400,14375.0, 60 months, 12.69%,325.37,B,B5,Aflac,7 years,RENT,75000.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1035518,debt_consolidation,debt consolidation,319xx,GA,16.06,0,Oct-1998,730,734,1,,,6,0,28675,69.3%,35,f,0.0,0.0,13702.82,13679.07,9010.05,3348.48,0.0,1344.29,232.3764,Aug-2014,325.37,,Oct-2016,529,525,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
6107,972382,5700,5700,5700.0, 60 months, 18.64%,146.74,E,E1,Jersey City BOE,10+ years,MORTGAGE,107004.0,Source Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=972382,other,personal,085xx,NJ,5.47,2,Aug-1994,670,674,0,21.0,,5,0,39012,91.8%,33,f,0.0,0.0,8803.8463571594,8803.85,5700.0,3103.85,0.0,0.0,0.0,Oct-2016,146.18,,May-2019,609,605,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.65,0.45
4808,986011,10000,10000,10000.0, 36 months, 17.58%,359.43,D,D4,agility health,< 1 year,OWN,45000.0,Source Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=986011,debt_consolidation,debt consolidation,480xx,MI,6.56,0,Nov-2007,665,669,1,,,11,0,9057,73.3%,12,f,0.0,0.0,13011.8384908662,13011.84,10000.0,2939.96,71.880000000617,0.0,0.0,Nov-2014,376.91,,Aug-2019,654,650,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.4,0.65
155,1067818,5600,5600,5600.0, 36 months, 14.65%,193.17,C,C3,O'Reilly Auto Parts,1 year,MORTGAGE,85000.0,Not Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1067818,debt_consolidation,Debt Consolidation,850xx,AZ,12.24,1,May-1999,675,679,3,11.0,,8,0,6812,90.8%,31,f,0.0,0.0,1352.19,1352.19,905.39,445.47,0.0,1.33,0.0,Aug-2012,193.17,,May-2020,549,545,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.4,0.5,0.65
6372,970196,15600,15600,15600.0, 60 months, 19.42%,408.29,E,E3,ERPLY,1 year,OWN,60000.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=970196,credit_card,Consolidation,077xx,NJ,18.68,0,Dec-2000,685,689,2,,,8,0,5838,95.2%,17,f,0.0,0.0,9293.98,9293.98,3852.35,4703.68,0.0,737.95,7.1988999967,Jul-2013,408.29,,Oct-2016,519,515,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.4,0.65
1236,1053711,10000,10000,10000.0, 36 months,  6.03%,304.36,A,A1,Baylor University Medical Center,10+ years,MORTGAGE,80000.0,Not Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1053711,debt_consolidation,final go,760xx,TX,10.66,0,Jun-1984,760,764,0,,,15,0,16420,33.9%,37,f,0.0,0.0,10794.7509746402,10794.75,10000.0,794.75,0.0,0.0,0.0,Jul-2014,755.0,,Aug-2016,819,815,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
1566,1048813,25000,25000,25000.0, 60 months, 14.65%,590.17,C,C3,,,RENT,60000.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1048813,credit_card,Credit Card Loan,104xx,NY,18.14,0,Mar-1999,720,724,1,,,15,0,26863,47.8%,34,f,0.0,0.0,34886.450000000004,34886.45,25000.0,9886.45,0.0,0.0,0.0,Dec-2015,7148.46,,Dec-2015,769,765,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.45,0.6
7214,885489,7075,7075,7075.0, 36 months, 17.58%,254.3,D,D4,Northrop Grumman,3 years,OWN,62910.0,Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=885489,debt_consolidation,Debt consolidation,206xx,MD,15.6,0,Apr-2002,670,674,0,,99.0,8,1,6582,96.8%,21,f,0.0,0.0,6303.470000000189,6303.47,4049.64,1770.02,44.836171382755,438.98,7.8483999955,Sep-2013,254.3,,Oct-2016,624,620,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.65,0.6
1295,1053041,3000,3000,3000.0, 36 months, 11.71%,99.23,B,B3,Miyako Hybrid Hotel,1 year,RENT,18000.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1053041,small_business,Small Business Enthusiast,913xx,CA,24.27,0,Mar-2001,705,709,1,45.0,,4,0,6858,21.5%,9,f,0.0,0.0,838.980000000002,838.98,487.63,189.72,14.950115892359,146.68,1.35,Aug-2012,99.23,,Oct-2016,604,600,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
1030,1057204,24000,15825,15800.0, 60 months, 21.67%,434.11,F,F3,CSC - Computer Science Corporation,1 year,MORTGAGE,122400.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1057204,debt_consolidation,Debt Consolidation - 1 Payment for Debt,206xx,MD,9.98,0,Oct-1997,665,669,2,32.0,,10,0,2844,25.9%,16,f,0.0,0.0,9393.63,9378.87,3525.72,5132.88,0.0,735.03,128.0574000035,Aug-2013,434.11,,Oct-2016,499,0,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.4,0.5,0.65
3080,1026174,16500,16500,16400.0, 60 months, 11.71%,364.62,B,B3,"Russ Hadick & Associates, Inc",4 years,MORTGAGE,33000.0,Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1026174,small_business,Small Business,454xx,OH,12.07,0,Sep-1989,775,779,1,,,11,0,2316,14.2%,22,f,0.0,0.0,2007.05,1994.91,824.41,630.51,0.0,552.13,5.83,Apr-2012,364.62,,Oct-2016,504,500,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
3618,1016054,2400,2400,2400.0, 36 months, 14.65%,82.79,C,C3,Media Planning Group,1 year,RENT,35000.0,Not Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1016054,debt_consolidation,Personal loan,104xx,NY,2.71,0,Oct-2006,670,674,2,,,11,0,1556,53.7%,12,f,0.0,0.0,2927.4901404114,2927.49,2400.0,527.49,0.0,0.0,0.0,Jan-2014,861.52,,Jan-2019,674,670,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.4,0.5,0.65
869,1055920,3250,3250,3250.0, 36 months, 12.42%,108.6,B,B4,Drivelines Retail Merchandiser,< 1 year,RENT,16000.0,Source Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1055920,debt_consolidation,Personal,286xx,NC,19.13,0,Dec-1999,685,689,2,,,12,0,9422,70.8%,30,f,0.0,0.0,3924.5944818449,3924.59,3250.0,659.59,15.0000000052,0.0,0.0,Jan-2015,18.86,,Sep-2018,664,660,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.65,0.45
8179,869696,17000,17000,17000.0, 36 months, 11.99%,564.57,B,B5,Walmart,10+ years,MORTGAGE,30000.0,Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=869696,debt_consolidation,Dept Con,634xx,MO,11.56,0,Sep-1991,690,694,0,66.0,,10,0,7714,21%,22,f,0.0,0.0,12861.31,12861.31,9621.24,2787.84,0.0,452.23,4.4076999881,Jul-2013,564.57,,Oct-2016,649,645,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
224,1066766,7200,7200,7200.0, 36 months,  7.90%,225.29,A,A4,"St. Mary's Health Care System, Inc.",3 years,RENT,68000.0,Source Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1066766,debt_consolidation,Bank of America Pay-Off Loan,306xx,GA,7.98,0,Jan-2002,720,724,0,,,5,0,8783,82.9%,14,f,0.0,0.0,7738.960000000083,7738.96,6744.17,907.62,14.979058378839,72.19,11.538,Nov-2014,225.29,,Oct-2016,534,530,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
2681,1033301,6000,6000,6000.0, 36 months, 12.69%,201.27,B,B5,lifes worc,5 years,OWN,75000.0,Source Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1033301,other,persona,117xx,NY,18.06,0,Oct-1986,680,684,1,45.0,,9,0,18768,66.6%,27,f,0.0,0.0,6906.1653795889,6906.17,6000.0,906.17,0.0,0.0,0.0,Jun-2013,3488.26,,Nov-2018,539,535,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
9857,842558,12800,12800,12800.0, 36 months,  7.49%,398.11,A,A4,California Business Solutions,6 years,MORTGAGE,56000.0,Verified,Aug-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=842558,debt_consolidation,Debt Consolidation Loan,925xx,CA,15.34,0,Nov-2000,770,774,1,,,10,0,127,0.5%,24,f,0.0,0.0,3582.990000000005,3582.99,2926.69,644.33,0.0,11.97,0.0,May-2012,398.11,,May-2020,574,570,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
6053,975798,9000,9000,9000.0, 36 months, 14.65%,310.45,C,C3,Fairchild Semiconductor,< 1 year,RENT,115000.0,Source Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=975798,debt_consolidation,CC,951xx,CA,1.37,0,Nov-2005,680,684,1,,,5,0,6544,57.9%,7,f,0.0,0.0,8499.839999999998,8499.84,6134.9,1932.44,31.031926158248,401.47,3.9710000014,Jan-2014,310.45,,Oct-2014,574,570,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.65,0.6
5386,981365,19200,19200,19175.0, 60 months, 17.58%,483.18,D,D4,AGFA HealthCare,1 year,MORTGAGE,80000.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=981365,credit_card,Credit Card Payoff,970xx,OR,10.47,0,Jun-1987,690,694,0,,,10,0,10397,54.1%,14,f,0.0,0.0,28949.819907375,28912.12,19200.0,9749.82,0.0,0.0,0.0,Aug-2016,1891.74,,Nov-2017,614,610,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.4,0.65
7470,882215,10000,10000,9975.0, 36 months,  7.51%,311.11,A,A3,Allan hanley,6 years,MORTGAGE,30000.0,Source Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=882215,debt_consolidation,Debt cc auto ,329xx,FL,4.04,0,Jan-2005,740,744,1,,,8,0,4905,20%,16,f,0.0,0.0,11199.8900000016,11171.89,10000.0,1199.89,0.0,0.0,0.0,Oct-2014,331.55,,Aug-2016,769,765,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
4989,993953,17000,17000,16975.0, 60 months, 12.42%,381.78,B,B4,Geotechnical Testing Services,10+ years,RENT,50000.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=993953,debt_consolidation,consolidation loan,847xx,UT,25.18,0,Sep-1993,745,749,0,,,5,0,17617,85.5%,20,f,0.0,0.0,15223.42,15201.05,9212.65,4898.09,0.0,1112.68,197.5607999927,Dec-2014,381.78,,Oct-2016,499,0,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
5444,986044,17000,17000,17000.0, 36 months,  6.03%,517.41,A,A1,International Game Technology,6 years,MORTGAGE,72000.0,Not Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=986044,wedding,Wedding Expense - Engagement Ring,895xx,NV,7.13,0,Sep-1998,795,799,0,,,6,0,0,0%,21,f,0.0,0.0,18626.5299930188,18626.53,17000.0,1626.53,0.0,0.0,0.0,Oct-2014,523.69,,Oct-2014,774,770,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
1011,1057350,12000,12000,12000.0, 36 months,  7.51%,373.33,A,A3,Asian American LEAD,3 years,RENT,36500.0,Not Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1057350,debt_consolidation,Debt Consolidation Load,209xx,MD,24.1,0,Oct-2000,735,739,1,,,7,0,19174,65%,18,f,0.0,0.0,13056.7307779982,13056.73,12000.0,1056.73,0.0,0.0,0.0,Jun-2013,6719.69,,Apr-2020,799,795,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
1215,1054034,17000,17000,17000.0, 60 months, 20.89%,458.86,F,F1,REHAB STAFFING,5 years,MORTGAGE,84000.0,Source Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1054034,home_improvement,HOME REMODEL,774xx,TX,10.19,0,Feb-1996,665,669,1,,,10,0,6766,76.9%,16,f,0.0,0.0,1954.17,1954.17,496.37,877.6,0.0,580.2,5.97,Mar-2012,458.86,,Oct-2016,699,695,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.4,0.65
1886,1044336,1000,1000,1000.0, 36 months, 16.29%,35.31,D,D1,Omega Home Care,1 year,RENT,14400.0,Not Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1044336,debt_consolidation,Promised Pay,283xx,NC,15.0,0,Jan-2007,660,664,3,,,7,0,729,72.9%,12,f,0.0,0.0,667.79,667.79,438.44,195.16,0.0,34.19,0.3221,Jun-2013,35.31,,Oct-2016,639,635,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.4,0.5,0.65
9904,841633,13500,13500,13500.0, 36 months,  9.99%,435.55,B,B1,University of Louisville hospital,10+ years,MORTGAGE,76000.0,Not Verified,Aug-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=841633,debt_consolidation,Consolidation Loan,402xx,KY,6.96,0,Apr-1995,740,744,1,,,7,0,15409,57.6%,20,f,0.0,0.0,15679.5346648697,15679.53,13500.0,2179.53,0.0,0.0,0.0,Aug-2014,471.02,,May-2020,789,785,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
4586,1000267,10800,10800,10800.0, 36 months,  7.51%,336.0,A,A3,,10+ years,MORTGAGE,51000.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1000267,home_improvement,Pool,342xx,FL,17.06,0,Jun-1994,740,744,1,,,10,0,16811,28.8%,32,f,0.0,0.0,3024.0,3024.0,2474.11,546.29,0.0,3.6,0.0,Aug-2012,336.0,,May-2020,699,695,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
8100,871213,11000,11000,11000.0, 36 months,  8.49%,347.2,A,A5,PIONEER BALLON COMPANY,7 years,OWN,27852.0,Source Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=871213,debt_consolidation,make one big payment a month,672xx,KS,21.33,0,Aug-2001,730,734,0,,,5,0,4824,67.9%,17,f,0.0,0.0,4513.6,4513.6,3546.72,966.6,0.0,0.28,0.0,Dec-2012,173.89,,May-2020,634,630,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
